track_num,track_id,track_name,first_artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,liked
5270,5yFhb4ABfgvqQYZEK18lcc,for him.,Troye Sivan,0.0595,0.726,209058,0.618,4.43e-05,0,0.151,-4.843,1,0.123,161.962,4,0.923,1
5271,7jQFIqN0GnpByBVXPpdPom,EASE,Troye Sivan,0.063,0.625,213706,0.716,0,0,0.135,-6.48,1,0.0498,94.986,4,0.538,1
5272,6Q0o2CjzrJU5J0gY6w2yrS,Get It Right (feat. MØ & GoldLink) - Remix,Diplo,0.0773,0.481,172308,0.857,4.13e-06,0,0.195,-3.86,1,0.163,159.683,4,0.258,1
5273,3J1o749Hc1WfDlIcu8g61X,F*** What A Ni**a Say...,Dirt Bag,0.158,0.743,196533,0.784,0,5,0.126,-6.133,0,0.192,92.836,4,0.791,1
5274,4TnNCxV9VxXXorEKJJqVXG,Crystalised,JØRD,0.0204,0.798,332903,0.797,0.822,1,0.0661,-4.819,0,0.0455,123.974,4,0.34,1
5275,2MUG3TMMEvGjgSVYZoyvaz,Blow Up,Cat Dealers,0.132,0.738,196452,0.798,0.0034,11,0.367,-4.635,0,0.262,124.003,4,0.547,1
5276,1S4lfLiS0Lo3awtI5aTR3V,Rain Come Down,Vince Staples,0.408,0.885,281053,0.39,0.000148,8,0.114,-8.135,1,0.0537,119.977,4,0.261,1
5277,6Xt4FODNX6sS2wzSeQjVJJ,Big Fish,Vince Staples,0.471,0.899,198133,0.551,8.14e-06,3,0.258,-5.835,0,0.321,100.016,4,0.738,1
5278,0Pw6Gg8QChw5iSRRSrcWXP,Opps (with Yugen Blakrok),Vince Staples,0.152,0.708,180893,0.785,8.18e-05,1,0.406,-6.809,1,0.322,128.074,4,0.854,1
5279,4xybr92r9x00MfLwQSvRDa,These Walls,Kendrick Lamar,0.11,0.752,300973,0.489,3.57e-06,1,0.202,-5.233,1,0.137,108.005,4,0.373,1
5280,2umxjPqGGkrBdxKx0835gC,For Free? - Interlude,Kendrick Lamar,0.588,0.526,130893,0.896,0,8,0.37,-4.708,1,0.197,129.313,1,0.745,1
5281,6I8qWAvgjKEOH2dfuYqxKu,For Sale? - Interlude,Kendrick Lamar,0.442,0.301,291720,0.686,0.000115,2,0.121,-8.36,1,0.0831,79.036,3,0.276,1
5282,0O6cYePgIBlMQ0pAFate3q,Compton,Kendrick Lamar,0.0815,0.342,248093,0.907,0,1,0.383,-4.432,0,0.415,170.38,4,0.225,1
5283,7nv5sYNKHjk55fSJZVg6tk,u,Kendrick Lamar,0.26,0.406,268493,0.798,0,11,0.461,-5.585,0,0.432,71.547,4,0.58,1
5284,4ywmyUAQ0WAdNHXpoWWqfv,Day 'n' Nite,Kid Cudi,0.515,0.88,222067,0.445,4.57e-06,11,0.102,-6.154,0,0.066,138.048,4,0.787,1
5285,4a87wpeqAcOv03pYihEzku,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,0.236,0.886,225205,0.525,0,8,0.057,-7.39,1,0.131,145.99,4,0.708,1
5286,4kTLpAbhuEGHAAdDjOIWaa,Pursuit Of Happiness (Nightmare),Kid Cudi,0.497,0.627,295293,0.589,7.05e-05,0,0.324,-9.056,1,0.0405,115.284,4,0.247,1
5287,1Wh8GeXvt7lANMGHubpaQn,Guillotine,Buddy,0.000949,0.731,178493,0.763,0.0259,1,0.188,-7.801,1,0.218,133.046,4,0.353,1
5288,1fpfYMT2RTc5W3Zluq5xVA,Palm Trees,GoldLink,0.235,0.685,213333,0.61,0,2,0.164,-9.294,1,0.487,127.932,4,0.777,1
5289,5PddqnEKmz0wH4Q1wU3htx,Palm Trees,Tyga,0.438,0.627,172907,0.975,0,4,0.359,-3.137,1,0.45,80.993,4,0.655,1
5290,60ZZNXIdwgUGkVGRt7foLT,Late Night (feat. Masego),GoldLink,0.278,0.442,161080,0.446,0,9,0.308,-11.354,0,0.786,51.539,4,0.295,1
5291,564oa00vY05d1uYnTEAAmE,Herside Story,GoldLink,0.656,0.885,183760,0.595,4.42e-06,7,0.105,-5.487,1,0.286,148.034,4,0.754,1
5292,2126SOqGojB8XWF2vODCVt,Juicy - Remix; 2014 Remaster,The Notorious B.I.G.,0.131,0.845,282053,0.707,0.00374,9,0.0877,-5.186,1,0.238,95.592,4,0.662,1
5293,6no1mklq4BJBg7KJ6Dly7N,212,Azealia Banks,0.0145,0.847,204957,0.769,0.00012,11,0.0767,-5.761,0,0.258,126.017,4,0.626,1
5294,73j78RoOPZRLSxSHgn8eiS,212 (feat. Lazy Jay),Azealia Banks,0.0828,0.855,205714,0.781,0,11,0.0789,-7.491,0,0.274,125.994,4,0.649,1
5295,0EEnf9BCEnRCWsEz02rsU9,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,0.105,0.803,203180,0.743,2.12e-06,1,0.099,-3.602,0,0.0681,108.005,4,0.674,1
5296,1KqvRRQd3lfM0pAlkGPrgD,Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,Ed Sheeran,0.00574,0.682,192000,0.812,0,1,0.0553,-2.691,0,0.118,104.891,4,0.347,1
5297,5gUFvcHTgDNthj7DmZl2L7,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,0.00812,0.789,167311,0.767,0.000348,9,0.101,-4.612,0,0.0715,99.957,4,0.637,1
5298,7LJkGyL4vVrtn1mho7BmtA,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,0.132,0.738,225850,0.814,9.64e-06,7,0.126,-4.414,0,0.0999,119.041,4,0.483,1
5299,2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),Major Lazer,0.00346,0.723,176561,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,0.274,1
5300,6Bjtr3tPdto5nyuLYf61sN,Cold Water (feat. Justin Bieber & MØ),Major Lazer,0.0736,0.608,185352,0.798,0,6,0.156,-5.092,0,0.0432,92.943,4,0.501,1
5301,1pjvlYOMIg1NhGQbM6iwrY,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,0.0375,0.747,166138,0.877,0.000833,9,0.233,-3.782,0,0.0664,107.991,4,0.752,1
5302,0fg8CqpjdojMyXLNzM2PaJ,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,0.105,0.803,203180,0.743,2.12e-06,1,0.099,-3.602,0,0.0681,108.005,4,0.674,1
5303,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Usher,0.0183,0.894,250373,0.791,0,2,0.0388,-4.699,1,0.112,105.018,4,0.583,1
5304,3rvEwBi1mFFHqCnkrGmnWp,Unforgettable,Robin Schulz,0.138,0.683,225960,0.538,1.28e-06,4,0.303,-8.503,0,0.0599,110.0,4,0.445,1
5305,4WMuY659P2MKnoW40oGXe8,Purple Yellow Red and Blue,Portugal. The Man,0.0351,0.601,249747,0.859,0.331,4,0.144,-6.311,0,0.0397,101.003,4,0.431,1
5306,4yeWP0EabOteKT2MzPyeJ8,Feel It Still - Gryffin Remix,Portugal. The Man,0.496,0.654,184355,0.781,0,1,0.104,-4.628,0,0.0514,152.013,4,0.699,1
5307,2WtFmi6oTPyHoPPc1MiHmb,Cheer Up,Portugal. The Man,0.00133,0.517,166080,0.907,0.0271,7,0.09,-3.296,1,0.0603,145.083,4,0.569,1
5308,6G3gXwWR3TwOE6nNiQR2xL,FTW (F**k The World) [with A$AP Rocky & Tom Morello],A$AP Rocky,0.00644,0.482,143413,0.972,2.52e-05,0,0.177,-4.035,0,0.296,143.759,4,0.37,1
5309,2QMg5rL83bKsUjAKJY9Vwy,Danger (with Migos & Marshmello),Migos,0.152,0.814,214587,0.743,0,9,0.163,-2.968,1,0.159,107.996,4,0.367,1
5310,5lWiOPIRStb7Qkub64wGVW,Broken People (with Logic & Rag'n'Bone Man),Logic,0.123,0.694,212067,0.702,0,9,0.0758,-5.477,1,0.0946,79.959,4,0.308,1
5311,2kvghywExB5UVdc5i22ily,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,0.104,0.512,233587,0.624,0,7,0.058,-6.282,0,0.0558,153.875,4,0.141,1
5312,7LWJNVjEJohO65F3T6BNF0,Paradise,Laidback Luke,0.0978,0.622,192480,0.611,0,9,0.17,-4.36,0,0.0383,124.943,4,0.783,1
5313,6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15,1
5314,4nj9ChJAojbL8pMbtyVlqD,Paradise (feat. Mike Smiff),Trick Daddy,0.0673,0.668,219939,0.728,0,10,0.224,-7.537,0,0.219,99.923,4,0.682,1
5315,3AMnOVxEHUgVrythGgqPhI,Say A',A Boogie Wit da Hoodie,0.391,0.831,214854,0.814,0,5,0.109,-5.18,1,0.474,161.041,4,0.846,1
5316,6jLzD3MKPmRp58AWTTQnBw,Fuck with You (feat. Tory Lanez),Kodak Black,0.121,0.697,215167,0.593,0,0,0.0835,-5.927,1,0.0914,140.017,4,0.243,1
5317,1wHvJ7PJEyEAgiOK5FqAKn,Codeine Dreaming (feat. Lil Wayne),Kodak Black,0.0652,0.736,264532,0.604,6.43e-05,1,0.124,-7.357,0,0.222,155.007,4,0.574,1
5318,4AfNO2UVU4N33AJT4lBmY2,Why You Always Gotta Go,Kodak Black,0.726,0.681,200592,0.551,0,5,0.184,-5.408,0,0.0513,74.023,4,0.392,1
5319,5TlWkwZyx3L5Dh3yybmxHO,ICY GRL,Saweetie,0.0306,0.927,109302,0.563,0,7,0.0736,-5.827,1,0.175,103.312,4,0.842,1
5320,52ztI2AthLbmFHyGE3CzSl,Monday to Monday,Roy Woods,0.61,0.618,272675,0.589,0,6,0.188,-6.753,0,0.0388,77.471,4,0.453,1
5321,4EsYkJjHKMejYLp54woB9c,Letterman,Wiz Khalifa,0.0112,0.93,188563,0.673,0,10,0.138,-7.314,0,0.0733,134.984,4,0.219,1
5322,4Z22Uz5JhtWbkmzojNcdPr,Damage,PARTYNEXTDOOR,0.136,0.77,213348,0.752,9.33e-06,1,0.106,-6.468,1,0.15,113.203,4,0.577,1
5323,4L1eqdFY10yO7tMzvRp0sx,Mood,dvsn,0.318,0.622,215045,0.446,0.0135,9,0.0904,-9.647,0,0.22,68.85,4,0.168,1
5324,6kKvafd8xXOIMeidlbKPy7,I Miss You,CID,0.0103,0.738,171429,0.864,0.000104,0,0.0847,-3.228,1,0.0864,125.946,4,0.397,1
5325,1mebe3JaPfy8SOTksMKEom,Show Me (feat. Malisha Bleau),Ryan Blyth,0.138,0.798,180325,0.841,0.00104,8,0.073,-5.291,1,0.109,123.065,4,0.836,1
5326,2RXUefu5XrcfU8VSGCBqZS,Let U Know,CHANEY,0.0426,0.752,184517,0.97,0.901,8,0.065,-3.268,1,0.0456,120.027,4,0.793,1
5327,5HTZbWu8cMRhWHORsI00CF,I Never Felt so Right - Radio Mix,Ben Delay,0.0486,0.533,221463,0.815,0.58,6,0.19,-4.397,1,0.0656,122.971,4,0.43,1
5328,0l5LOc6up2dAw3DwZ9cYQu,I Never Felt so Right - Radio Mix,Ben Delay,0.0478,0.533,221463,0.815,0.575,6,0.19,-4.399,1,0.0654,122.974,4,0.433,1
5329,3qgbmsfAAaumYBhtqHbv24,How Did I Get This Deep?,Jazz Cartier,0.398,0.523,209560,0.456,2.72e-06,1,0.0827,-7.428,1,0.196,113.133,5,0.0547,1
5330,4ceMuukXWzAQRYRYXalJMS,Motorcycle Patches,Huncho Jack,0.0171,0.893,191410,0.662,0,5,0.105,-5.03,0,0.0971,81.524,4,0.446,1
5331,0YOXGfOvoxzAl9XkxH8eEK,Bloody Waters (with Anderson .Paak & James Blake),Ab-Soul,0.198,0.5,272307,0.61,0,8,0.165,-8.812,1,0.453,180.457,4,0.195,1
5332,34rCczE03UWNKRJ9HIrw1E,Alone / EA6,6LACK,0.721,0.384,553853,0.666,0.000279,11,0.345,-7.72,0,0.448,92.592,1,0.123,1
5333,249c7UYQRwLb8tUykq8IwX,Sauce,Justin Timberlake,0.0598,0.727,245080,0.85,0.000109,1,0.312,-4.965,1,0.0401,113.019,4,0.801,1
5334,6d8MHAb3LSuAz42yyDM4q1,1 Thot 2 Thot Red Thot Blue Thot,Yung Gravy,0.0955,0.766,130923,0.737,0.0327,3,0.0719,-8.312,0,0.167,79.995,4,0.704,1
5335,0l5y94uytSXd16mRQcS6Z9,Omen,KUURO,0.0116,0.587,252972,0.915,0.719,4,0.16,-3.029,0,0.0619,172.006,4,0.281,1
5336,7tXGxZGOemTwg1SEkMBlcx,Aamon,KUURO,0.00499,0.595,224000,0.837,0.0359,1,0.101,-6.011,1,0.0696,149.964,4,0.338,1
5337,5XzmZjXhMjDHr7ZfJ6DELQ,FourFiveSeconds,Rihanna,0.868,0.579,188238,0.268,0,2,0.12,-5.65,1,0.0442,205.903,4,0.321,1
5338,4PpuH4mxL0rD35mOWaLoKS,Lemon,N.E.R.D,0.00214,0.916,219707,0.727,0.000145,1,0.118,-6.556,1,0.0861,94.997,4,0.201,1
5339,7e50R9iuFbzFztZSE6djxT,Stiff Arm,Jericho,0.207,0.849,73706,0.564,0.301,8,0.0535,-13.991,1,0.16,140.038,4,0.584,1
5340,59qfnfBQGfldAdigjxbou5,Make It Happen,Playgroup,0.00238,0.684,247280,0.851,0.851,1,0.157,-8.169,0,0.26,126.279,4,0.733,1
5341,5OWgB3rq4mZhbg4rMA4KBQ,Eyes,SUMR CAMP,0.0108,0.802,189278,0.915,0.837,6,0.0544,-6.885,1,0.0368,122.987,4,0.186,1
5342,2V1nJCtknnPvSFUJ0a7BUk,44 More,Logic,0.077,0.831,188613,0.566,0,1,0.101,-7.094,1,0.214,139.986,4,0.247,1
5343,5gOd6zDC8vhlYjqbQdJVWP,Baker Street,Gerry Rafferty,0.0929,0.497,365627,0.349,0.028,7,0.259,-14.0,1,0.0297,113.762,4,0.421,1
5344,2Y43TDqgnRgVZA7RxtxEV1,We Don't Luv Em (Remix),HoodRich Pablo Juan,0.293,0.896,193776,0.615,0,6,0.122,-9.326,0,0.326,140.04,4,0.89,1
5345,5PONJt1eCUq4YxaIqvwNfZ,Hold My Liquor,Kanye West,0.0151,0.504,326947,0.331,6.46e-06,8,0.116,-10.335,1,0.0329,106.731,4,0.0393,1
5346,158DIbrVt4YbqNnWyRCS3P,Hate Me Now (feat. Diddy),Nas,0.00583,0.678,284000,0.77,0,9,0.109,-4.399,0,0.222,90.0,4,0.412,1
5347,2XNbZvHZOUaYKy7vjY60x2,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,0.0567,0.787,202636,0.854,0.00011,11,0.257,-4.326,1,0.259,170.145,4,0.381,1
5348,0t6IEH0yGXKMaU86asSmzg,No Option,Post Malone,0.0877,0.655,179827,0.725,0,2,0.252,-5.055,1,0.053,84.014,4,0.463,1
5349,7pas6O1LYbaeChEFQBhPFU,coordinate,Travis Scott,0.105,0.688,226397,0.658,1.89e-06,1,0.335,-4.155,1,0.0695,75.615,4,0.28,1
5350,3pf6HWXtEalIWoZcPTFbc6,The Ways (with Swae Lee),Khalid,0.0651,0.728,238893,0.706,0,11,0.148,-5.881,0,0.0511,140.044,4,0.589,1
5351,6eYxmK9fdL4hwLnXG2zY3s,Look At Me!,XXXTENTACION,0.259,0.763,126346,0.726,0,1,0.0976,-6.405,1,0.282,139.059,4,0.349,1
5352,5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",0.79,0.559,320720,0.578,0.000522,8,0.324,-9.54,1,0.151,79.938,4,0.239,1
5353,1nO2NjuFkGaAWcMdJ1pNrp,Cocky (feat. London On Da Track),A$AP Rocky,0.223,0.797,232413,0.633,0,5,0.109,-4.815,1,0.238,156.015,4,0.577,1
5354,6vMkejaBSRe1ZncIG1uf0w,PROUD,2 Chainz,0.749,0.784,234667,0.804,0,10,0.159,-4.289,0,0.351,173.933,4,0.888,1
5355,5d6EWDuFfur7puQkKnt4Fj,Sweet Dreams,BØRNS,0.038,0.617,198744,0.553,8.83e-05,11,0.192,-6.581,1,0.0317,91.981,4,0.365,1
5356,7E7sAg5qPv0cObXCWRsYMJ,Lay Me Down,Sam Smith,0.921,0.468,219536,0.205,0,4,0.107,-11.014,1,0.0412,125.343,4,0.325,1
5357,2jIT1TfSIjVik7Qu1B6P5h,Make Love,Gucci Mane,0.00528,0.972,300160,0.563,0.00257,11,0.111,-6.983,1,0.156,129.984,4,0.217,1
5358,5HtziFfFGxXpugCqZaAHoY,Both Eyes Closed (feat. 2 Chainz and Young Dolph),Gucci Mane,0.379,0.704,260009,0.558,0.000111,1,0.407,-6.042,1,0.287,163.964,4,0.414,1
5359,0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,SZA,0.495,0.775,171806,0.573,0,11,0.126,-4.933,1,0.0585,101.925,4,0.667,1
5360,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),SZA,0.112,0.795,275080,0.594,0,0,0.162,-6.2,1,0.0748,135.002,4,0.409,1
5361,0v9V4byYVgI8clB5qAGeJ8,Depression,Otxhello,0.9,0.706,198072,0.194,0.896,6,0.106,-15.122,0,0.184,83.149,4,0.127,1
5362,2ZMsF5LXbuGkfLMr8U0IxU,Sweet Dreams,BØRNS,0.0382,0.622,198744,0.537,0.000132,11,0.209,-6.643,1,0.0312,91.984,4,0.374,1
5363,6hlO0R58GEYtO4BO8y2A4K,Back to Black,Ramin Djawadi,0.983,0.795,118177,0.183,0.908,2,0.137,-15.178,0,0.0434,123.004,4,0.143,1
5364,21IbySSBxLZoLIhvf8HNQi,Bicameral Mind,Ramin Djawadi,0.963,0.166,265690,0.075,0.944,11,0.0783,-20.726,0,0.0365,134.881,3,0.0374,1
5365,0hkh0XTiyelClR2gD2HLL4,Sweetwater,Ramin Djawadi,0.709,0.596,173135,0.299,0.854,4,0.105,-16.155,0,0.0342,83.895,4,0.0644,1
5366,0jOL63hLMeSCHTXPdFkniq,Runaway,Kanye West,0.198,0.383,547733,0.579,0.00184,1,0.517,-3.765,0,0.103,86.522,4,0.103,1
5367,5ip3FCi89E2eDtId6kcJmo,Silence - Illenium Remix,Marshmello,0.0483,0.475,205120,0.801,0.00178,4,0.239,-3.071,1,0.0381,141.92,4,0.296,1
5368,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,0.0534,0.589,268867,0.731,0,2,0.308,-6.343,1,0.0868,87.908,4,0.191,1
5369,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,0.0403,0.836,217947,0.544,0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,1
5370,1OmcAT5Y8eg5bUPv9qJT4R,rockstar,Post Malone,0.128,0.58,218320,0.531,0.000127,5,0.143,-6.631,0,0.0776,159.786,4,0.141,1
5371,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,0.184,0.765,217307,0.523,3.56e-05,2,0.132,-4.333,1,0.03,104.988,4,0.394,1
5372,5KcYtdjhsQrNNMjJOSAUEz,Team,Lorde,0.159,0.691,193059,0.575,0,6,0.271,-7.431,1,0.102,99.984,4,0.402,1
5373,3yvZ1VUso9Xi7EvIyLaj4o,Royals,Lorde,0.112,0.636,190185,0.436,0,7,0.135,-9.524,1,0.139,84.804,4,0.331,1
5374,2rE9TX3VQ0WNt7kziFhKep,Homemade Dynamite - REMIX,Lorde,0.261,0.542,214255,0.55,0,0,0.157,-5.072,0,0.158,106.435,4,0.172,1
5375,300u4xq5vwgAe4Yr3fu1Oo,Ele Güne Karşı,MFÖ,0.0822,0.507,188627,0.731,4.24e-05,4,0.277,-11.031,0,0.0923,147.687,3,0.757,1
5376,6tvQzeCPwOytDlBYCIOY0n,Breathe,Jax Jones,0.0234,0.722,207630,0.744,0.000157,11,0.143,-5.52,0,0.0363,125.985,4,0.686,1
5377,4LkLfPYc3yjOta7Gk8FDRB,Think About Me,dvsn,0.0607,0.547,246240,0.294,0.786,7,0.0933,-10.202,1,0.0482,105.027,4,0.11,1
5378,5YxaccATvDTIOpue7vu6Tn,Nuh Time / Tek Time,dvsn,0.162,0.543,340800,0.281,0.00325,6,0.143,-11.604,1,0.0626,116.981,4,0.0686,1
5379,5ZoOWnKOxm77heTeIQrlDq,Grab The Wheel,Timbaland,0.0907,0.594,225923,0.872,0.0224,11,0.72,-7.505,0,0.301,155.083,4,0.451,1
5380,5grpSBbXPJCyqWuxoMuKY7,Never Know,6LACK,0.0962,0.661,249680,0.576,3.15e-06,5,0.188,-8.987,0,0.202,95.187,4,0.188,1
5381,64aP4hAjIPwjWiBTZCHJbK,Luving U,6LACK,0.0978,0.694,252893,0.457,0.00151,0,0.112,-9.675,0,0.157,121.953,4,0.135,1
5382,2I88NEWpKrAPZuapXNV5G6,Belong to You (feat. 6LACK),Sabrina Claudio,0.274,0.605,185617,0.553,0.0152,10,0.184,-10.845,0,0.101,152.076,4,0.62,1
5383,39Do25PdLaSd8XPewzM35n,Ex Calling,6LACK,0.00706,0.783,211960,0.566,1.07e-05,1,0.226,-7.491,1,0.311,155.961,4,0.0586,1
5384,3KQwLKRDpTCQQeGJeb7H8A,Rules,6LACK,0.178,0.678,211867,0.784,0.00182,6,0.0945,-6.299,1,0.146,147.05,4,0.637,1
5385,2LvJuRmrVZFBS2fCLEUGvX,Free,6LACK,0.00299,0.744,263013,0.53,7.7e-06,9,0.104,-5.359,0,0.0447,124.024,4,0.366,1
5386,1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,0.334,0.334,216391,0.617,0,6,0.163,-5.834,0,0.383,85.227,4,0.603,1
5387,5zF2zGPkL6Ipsn9AfAK6RP,This Love,Maroon 5,0.0551,0.714,206200,0.868,0,5,0.0987,-4.596,0,0.0363,95.05,4,0.78,1
5388,7anBA0IdgFaN3Pbyk2tog0,No Roots,Alice Merton,0.264,0.863,235813,0.657,0.00619,7,0.0713,-7.295,1,0.105,115.958,4,0.829,1
5389,4yrEjZcJ1gAAc31zGooMer,BLOOD.,Kendrick Lamar,0.137,0.36,118067,0.235,0.132,8,0.577,-16.724,0,0.251,157.2,4,0.533,1
5390,1roxa5NuYKiHtB3PiFHEsx,DNA.,Kendrick Lamar,0.00449,0.636,185947,0.516,0,1,0.0948,-6.694,1,0.37,139.953,4,0.444,1
5391,5iiCeyLCBsBA7uf6nSGiyg,YAH.,Kendrick Lamar,0.593,0.673,160293,0.694,0,1,0.223,-7.926,1,0.216,70.007,4,0.617,1
5392,3EDZ46QOLCOPDzXLEM60wt,FEEL.,Kendrick Lamar,0.142,0.759,214827,0.791,0,9,0.138,-8.362,0,0.351,109.929,4,0.493,1
5393,6mCKJKMgbjp2lY7SxmUFcg,ELEMENT.,Kendrick Lamar,0.22,0.754,208733,0.69,0,0,0.219,-4.709,1,0.474,189.88,4,0.455,1
5394,7mmumheGCBc9GdUtnIV5Hw,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,0.0197,0.665,227360,0.535,0,9,0.178,-8.962,0,0.0572,110.687,4,0.419,1
5395,4dzGl1E0bhCRo494LvmUXo,PRIDE.,Kendrick Lamar,0.0964,0.674,275253,0.533,3.84e-06,4,0.153,-6.991,0,0.06,138.924,4,0.407,1
5396,2UfjAfWifu3luAzUxJdzjR,HUMBLE.,Kendrick Lamar,0.000275,0.906,177000,0.627,3.09e-05,1,0.0976,-6.807,0,0.0884,149.997,4,0.442,1
5397,3oQ88weGP1IZUNOtVWDuqa,LUST.,Kendrick Lamar,0.195,0.7,307880,0.555,0,8,0.112,-9.412,0,0.506,94.179,4,0.616,1
5398,43Rd7GhV6pvj8NCZe5y7Ya,LOVE. FEAT. ZACARI.,Kendrick Lamar,0.271,0.802,213400,0.595,0,10,0.153,-7.284,1,0.108,126.049,4,0.78,1
5399,4JOOedlDPcFXnVmYlPwJzl,FEAR.,Kendrick Lamar,0.6,0.584,460573,0.477,1.01e-05,10,0.608,-7.068,0,0.274,149.866,4,0.45,1
5400,0H7y8osFhlWO1Avg0KuLgj,XXX. FEAT. U2.,Kendrick Lamar,0.147,0.567,254200,0.628,2.12e-06,8,0.111,-7.007,1,0.431,170.11,4,0.265,1
5401,5BQM9jBpHkh4yxs8FPy3Ey,GOD.,Kendrick Lamar,0.0353,0.704,248827,0.552,0,0,0.236,-5.925,1,0.082,132.962,4,0.221,1
5402,7srVEkWB23wjxni4dTdNxS,DUCKWORTH.,Kendrick Lamar,0.0462,0.546,248613,0.733,0,0,0.267,-6.897,1,0.657,176.039,4,0.634,1
5403,08qFPu7ksp9KrQJJPuFXxu,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,0.000844,0.645,229670,0.717,0,1,0.183,-5.056,1,0.293,137.136,4,0.383,1
5404,3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,A Tribe Called Quest,0.173,0.848,251573,0.666,0.000699,0,0.129,-6.547,1,0.274,96.662,4,0.744,1
5405,6JqbpeZwOE7w3bngXKEfCo,Secrets,IKE,0.927,0.526,72542,0.459,0,5,0.446,-11.697,0,0.859,115.678,4,0.65,1
5406,56toHvyOOWLKDAqXkBSEmO,You've Got That Body,IKE,0.908,0.462,62826,0.297,0.274,3,0.174,-15.919,1,0.135,168.868,4,0.388,1
5407,1EdyKrwqxgdut1fxQcPI30,Dreams,IKE,0.551,0.59,96027,0.397,6.41e-05,11,0.2,-15.522,0,0.0708,45.428,4,0.145,1
5408,7MpLQFbkhRhxrNRQKCtT1p,Your Skin,IKE,0.756,0.592,128366,0.104,0.0023,1,0.121,-19.424,0,0.0972,76.46,4,0.25,1
5409,26JJcTJOtc746mYNAMi25o,They Couldn't Give a Fuck About Me,IKE,0.919,0.284,171518,0.201,0.0628,11,0.105,-15.034,0,0.0788,214.834,3,0.339,1
5410,67IwjpHisSXORLI1gKFZQU,Excuse My Language,IKE,0.731,0.566,89862,0.532,5.42e-06,0,0.114,-11.986,1,0.115,132.529,5,0.469,1
5411,75eO2vUUxl8NrQd40p1Jl8,I Don't Trust Nobody,IKE,0.852,0.564,127871,0.139,0.000699,1,0.274,-18.299,0,0.0741,133.508,4,0.476,1
5412,6VrCmhRBFnuGKmtNfk4jDs,Spotlight,Marshmello,0.0145,0.546,177600,0.822,0,7,0.742,-4.483,1,0.151,150.06,4,0.615,1
5413,2y4iY0nEWLrxiGVWEG4Cf6,Star Shopping,Lil Pip,0.0988,0.355,142472,0.472,0.00411,7,0.11,-10.766,1,0.129,93.051,4,0.284,1
5414,2vQwlW8H1jFveGNXwZfJCV,Dead Inside (Interlude),XXXTENTACION,0.973,0.461,86827,0.0279,0.00226,0,0.169,-21.992,1,0.0412,88.388,4,0.354,1
5415,1Rr2saSBcPctu5Nv8GfLBj,How Did You Get Here,IKE,0.841,0.651,63344,0.0948,0.0206,1,0.13,-17.912,1,0.236,81.586,4,0.0959,1
5416,6DY2TWhO7ioSmVzK3kuHk8,Narcos,Migos,0.014,0.936,255379,0.592,0,7,0.137,-6.878,0,0.144,124.996,4,0.24,1
5417,5H4FjJ2fDrnWxgZvgPgPkN,Cola - ZHU Remix,CamelPhat,0.0197,0.865,326444,0.547,0.621,1,0.111,-7.947,0,0.0617,123.991,4,0.49,1
5418,6rknJfL9M5IHCRfNrRChnc,Cola - Elderbrook Chilled Mix,CamelPhat,0.753,0.597,172434,0.325,0.00537,4,0.209,-11.623,1,0.125,90.475,1,0.393,1
5419,68UMTmF98sxWqs8sWNdtxt,Cola - Robin Schulz Extended Remix,CamelPhat,0.0276,0.744,314941,0.753,0.625,1,0.0674,-5.544,1,0.0704,125.011,4,0.53,1
